ID,Nombre,Compañía,Monto,Estado,Creado en,Pagado en
5ff30e9544a2420cdc500990970b91f7aafd5311,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.59,paid,2019-03-19,2019-03-19
60085a630647783088defe9af5c950429b7000e6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,116.0,pending_payment,2019-04-08,""
60185d9ae499b2a7c409d3306e178057ea4f9ae9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-06,""
601f1ffbae2bf328d1e6a181e2cc38c1f2233b15,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,27.87,paid,2019-02-26,2019-02-26
60276754dce15072c2cd558627a0cfb027cc809d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,163.05,paid,2019-04-06,2019-04-06
60366f3cfb5245ec62143984eef4ba93cfbe3c38,MiPas0xFFFF,cbf1c8b09cd5b549416d49d220a40cbd317f952e,134.99,paid,2019-01-25,2019-01-25
604c4f9c600b152db1924f44dbb720b139a3c9a0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-19,""
604d8b1ca0c1b38f3e561bda75dd95f63751c7cb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-31,""
605175d22e96557dc25f3079ad82969a44c5d655,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-01,""
6058810a16eb73c6d40f59514313f4785e5c8cc7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,127.81,voided,2019-03-04,""
607b9edbd180cbc4746b55449d79c9f6a714f3ed,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.96,voided,2019-01-13,""
608415ffa1ee118f30c6a6ee20080114d39364f8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.9,paid,2019-01-10,2019-01-10
608ec0ca81faa1c3749969626299ff579719caf1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-02,""
609c0f5c174cb2577eff39e89819e649e38392e3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,107.22,paid,2019-04-02,2019-04-03
60a3d737ae072ad7b32f1dc458d8e339256f8f31,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,139.27,paid,2019-03-21,2019-03-21
60a3e25730d4c590390e70a73ec3aede31333afe,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.42,pending_payment,2019-01-25,""
60b8ccb7714495edb10a2024bdc51b09b90139e3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,268.24,voided,2019-05-17,""
60b8d3e80c8c5fb0414c64e8256966ce9e352125,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.88,paid,2019-03-05,2019-03-05
60c4ed35beadd9fa62293bf9e1c9195cf315f78b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-07,""
60c738e28c62d6003564b89acaa2670f78e1d75f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.65,paid,2019-01-08,2019-01-08
60cbccd80a65c9a60fb994a35ea5df893fe5e417,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,183.37,paid,2019-04-13,2019-04-13
60d763e8c4e09a6eec4053085686a9356d5057f5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.0,refunded,2019-02-03,2019-02-03
60e07ba3c6c09ef3812fa82ff82065574eefc308,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,270.82,paid,2019-05-16,2019-05-16
610fb4327b2117931084eeaf70cf58157d80ab24,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.81,paid,2019-05-02,2019-05-02
614d37358c1ca4acdf202c0fefa751f47a4a35f7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.03,pre_authorized,2019-02-13,""
615849ad0a33e8c2f403bc1a1b8aad2248d400f4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.25,paid,2019-04-09,2019-04-09
61752bb786d025674122772386baacb6534f6c69,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.7,pending_payment,2019-05-10,""
618718741d46167001c53744f2feb512bcc6f0e1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,135.31,paid,2019-03-17,2019-03-18
6194c143e077dda4f07e3865936d388293fe8b92,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.82,paid,2019-04-26,2019-04-26
619551c06b52bf6b37a2dc421835f06c25d01f15,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.71,paid,2019-01-25,2019-01-25
61a6963847d80a3a1997cb31387e33552face81d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,335.45,paid,2019-05-07,2019-05-07
61ac833bb872a6876360d1348b96b0c8d68f22c7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.88,pending_payment,2019-04-10,""
61b1500e49bb8d06c18d697bf7075bda0c278ec3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-15,""
61b15290246c3390d005c25935edd2909c71824a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,127.35,paid,2019-05-18,2019-05-18
61bff17ee72a6dccf9cbb1b500214abf6cdabd43,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.36,paid,2019-03-02,2019-03-02
61c02cdaac7d7d271e9861803e5e411c2ab6fce8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-03-27,2019-03-27
61c6c2fd0401ecf4888ee563e4d7799f28bb851d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.0,paid,2019-05-18,2019-05-18
61c9f05161d85ef27941c5e53be0bc8e673c37c7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.63,voided,2019-04-06,""
61d1360740239f2ebfc2d4ccc144183d19f3d65c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-06,""
61d65dd5532d489773aa07ad1f583e57a3d71662,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-10,""
61ded6a0d13ee4eaff7ec4fbcd2d1dfddd42a208,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-02-24,2019-02-24
61e4521df84a618fa9483557f7f5c50464ef51d3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.58,paid,2019-02-22,2019-02-22
61ecbd83042a3f8ae8d41bf91d4ac168ef5f7578,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-20,""
61f4ccc373c85ce29489d6ddecb909548c7af422,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.96,paid,2019-02-26,2019-02-26
620877b666eec5b44fbeb396bc007eca812f2fe8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.99,paid,2019-03-15,2019-03-15
622136b5872e6b403b067f8b15f9db153c59c32f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-10,""
6228244e812411355118714f6a3f198a8afd73e8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,pending_payment,2019-03-12,""
6232599ab81231b5cf24aded3d2f89bcac1d89df,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.96,paid,2019-05-09,2019-05-09
623c8160a6a0433c6eda28531b9decf127e467f7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.49,paid,2019-02-25,2019-02-25
623e4ca0701e41262d1d796772a6eea125de01da,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.75,paid,2019-04-17,2019-04-17
6256d26dd82bd2faf2c014ce524ab395ceaf5444,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,1852.39,paid,2019-03-02,2019-03-02
625f696416d1e75cc7e29abb50d66e7fb0820d21,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-15,""
62620da243f23d22b985a185a67420ce20416840,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-11,""
626b5ad9290069b9eb94b8b5aa75e0d32c410179,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.24,pending_payment,2019-03-13,""
626bc9306b6082cfed648178b89a6a9bbd236493,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.23,paid,2019-02-27,2019-02-27
627934df080c976714bbfbaf2188db5b2f12bda5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,98.35,paid,2019-03-27,2019-03-27
62822daf09aa311cdd93cc91007ebb5ed97ddf98,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.71,voided,2019-01-22,""
628345e089bfa0dbafbbd2eb50d019692c4e3cb7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-16,""
628388c7cde446b69b7e48c9d2028722a806c0b8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.0,refunded,2019-02-23,2019-02-23
6286e5ae4ab46ced812dcfacaa18fd47d8b849e6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.9,paid,2019-02-28,2019-02-28
628886dc4fcd0b912681442ae0a5912c14ba6d5f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.92,paid,2019-02-09,2019-02-09
62a7dee3e85f26ffe8cc66a78687c8ba49c6f2f0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.49,voided,2019-01-25,""
62ac59bf0515ba34b5e719711be84c6e53c1385a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.7,paid,2019-03-25,2019-03-25
62b85b5d181ed3e8a9f5e1d17c95e75820faab88,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.0,refunded,2019-04-11,2019-04-11
62bdc342214a42be6fbee2067780b14382efa5d5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.6,voided,2019-03-13,""
62c1f51db421a532f6b9bb7e13ad13f8574f1c73,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,190.07,paid,2019-04-12,2019-04-12
62c49af8d631260b4e13fe7b1e969a9dfba03214,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-27,""
62c70bbff1713bf140464ee0e0e5e1c8a1187f03,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,7255.74,paid,2019-05-01,2019-05-01
62cc2d5bc28f1568e6cb1b846b49b341f084ef3e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.78,paid,2019-01-17,2019-01-17
630198f4ac9bdb2774cfaff16ff965d2db741565,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-28,2019-01-28
63032cf40852614d9581d8d7e30d90e660e44def,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,125.41,paid,2019-05-04,2019-05-04
630c9ad091dc5fdb3f0660c59e7eacae4dca01f6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-01,""
631227e1ca385d4b44158324f8b85794d8103368,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-21,""
63131af646afa6ff0b8dfe796916f2cc21d93b3b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.38,paid,2019-02-15,2019-02-15
6318e75ef6b76405bf5e401030fe907cef334f03,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-14,""
63275424148d70e87ba25d4886f9b7bcbc49e73e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-22,""
63276fa5b4b369647917687574c3a54d011de95d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,23.06,paid,2019-03-15,2019-03-15
6329a62128cec990f34a63bb781f3ab97649c1f5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.59,voided,2019-03-02,""
6337314ff23ed19e3306464229cbdbd3488f22cb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-12,""
6337f7c894486d1a8f22a2043d18ff7dc0bf3a28,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.65,voided,2019-03-10,""
633c291558ba33f1f9deb0e62d45fd1a4b15511c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,19.17,pending_payment,2019-03-18,""
633e18681bb64078dfc2296d76d2065a9c7294e0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-22,""
634505807b925f65bc25389ae77ac85a8a2a9226,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.43,paid,2019-05-09,2019-05-09
6346c78fd7eb4cc80c98cf300143f534437cd3ec,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.18,paid,2019-03-06,2019-03-06
634790eba3a047d335b5fe37e9bb20d6b5fb1a06,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-06,""
634a3035a52a7bebd7c209e3f89bb676a039c9f3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,65.7,paid,2019-04-02,2019-04-02
634c17d6d7650d508cc1bc96900d35ba70e6fa08,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.0,paid,2019-04-03,2019-04-03
635f6e517c5a60fb103a31b4440cef095d10a727,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,160.84,paid,2019-02-07,2019-02-07
6365986e9f98526391adb1066f2f95a3f37f9748,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.21,paid,2019-04-29,2019-04-29
63688ae415aeb9ecc20b606fa0759a335ed070b5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.79,pending_payment,2019-04-24,""
6371bf0fd08c8793993ec5e65b22d8aab2fd442e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-07,""
63894c7d15f84fa94d951d269a46b528621d357b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-15,""
6390bf44d877ecc008af8aa327cae95be1351909,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.24,paid,2019-04-11,2019-04-11
63a71eedeeca144292b4e7e928af3b1bc81dabf5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-28,""
63ac4e8fa1bf65a2981b7a80fb55875be8249382,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,167.79,paid,2019-05-09,2019-05-09
63d90a5cda55ec5606616c3f21cca14d6a3a162e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-24,""
63dbdf171effbc644b541265780c410d1718d611,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.04,paid,2019-03-26,2019-03-26
63e0c0ed7e4d987439e5296a68b235fa7d8bc835,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.5,paid,2019-03-17,2019-03-17
6401eed3c9645e82721029ec4798f6dae3b6d91a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.67,paid,2019-01-07,2019-01-07
6407b6b5e4f6855687a9ae522391772edf39e1ff,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.2,voided,2019-04-04,""
6409e9de1460b45c5b7da89bb83a3bb0270c85ed,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,89.11,paid,2019-04-12,2019-04-12
6419a950a6c378920b007f777985e397308bad04,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,151.72,paid,2019-01-26,2019-01-26
641fafbd269a8c2835e143eb24236231d305cd90,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.64,paid,2019-03-03,2019-03-03
642c5f8a6cf3cfb82a1b9dab93a4e08953f18bdd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,655.22,paid,2019-02-16,2019-02-16
642f5ea39ad88fb25fa86420363649d683a127df,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-05,""
644a2399c2cdbbc180af162296614c9c6999e4a5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-04,""
644a8f70c546cbe8f4516eb260da38769340790b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-29,""
644b791568a6502d63a98a450029134d0e768e90,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,105.01,paid,2019-04-27,2019-04-27
6462ae04d69d382b4b7ff00a9cfa4caed44dd2d0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-09,""
6464770e73249a30f08cc61ab80e5320c8f71c19,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.49,paid,2019-01-18,2019-01-18
6466f79461990651e26f9745234c94b0febc298b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.6,paid,2019-05-03,2019-05-04
64706013db89dfd6b08f9d3f66f0c89c684672cc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-20,""
64815380387a6f592b5421c131ba80f2167797ff,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,77.73,paid,2019-01-03,2019-01-03
648d7f734d767fa8ec34db8108ab027725b019d3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.29,pending_payment,2019-05-10,""
648e1357f0b1f4cac1486a83c1cb86f45439b2fd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.27,voided,2019-02-09,""
648e86454dd8ad10784bac52d63dcd3517f59784,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.1,paid,2019-02-23,2019-02-23
6493bc8935f976cbbbf6b9cda0b27dda9a98abda,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.84,paid,2019-03-23,2019-03-24
649742ba2196ac51d8931f8861eecf387a44088b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.2,pending_payment,2019-01-02,""
64a05a6fe0b0f81a461bb2f4343ded2639a3598b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.32,paid,2019-03-16,2019-03-16
64af7822ba51cb381f91f0ded2961fd187b28a2f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-24,""
64b6d0cac17c873224ffaa6d77d3af4962da8370,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.81,voided,2019-01-20,""
64bb85e6599bccba958780d9f3dcef54d982034c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.95,paid,2019-04-29,2019-04-29
64bf204f2139d39644837269524ff2860e9a92f7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-24,""
64c92376651e382f4e30e047b3b30f875b9099fb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.48,paid,2019-04-24,2019-04-24
64c9b2fcce39396692c3c29a350322d4c01a8c9a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-13,""
64cb7154394ce4cbea80d9c8e7a17cc9b61b4efe,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.78,paid,2019-03-05,2019-03-05
64d197bcaf75c049ae624227caa2c7140de22fee,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.65,paid,2019-04-12,2019-04-12
64d6a2812c5314b7c13d76d9a1c652b3f875ee26,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-08,""
64d74ac7324a97e16af7d357f3e154fa4944cc14,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.5,paid,2019-03-01,2019-03-01
64dab95062cd375c1698165ee40d26821464a821,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.12,paid,2019-03-02,2019-03-02
64eecd2a18227fcb57264113efc3ba770a05cc4c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,163.42,pending_payment,2019-03-06,""
64ef834b2e6bc637dd4027c21883a6ce7b7d8d8e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.73,paid,2019-01-27,2019-01-27
64f9f52103aecb73816fb2e52552bf05be50f8da,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-14,""
64fa13516f5d5e97582556ced6ef1c593786c4f2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,115.14,paid,2019-04-13,2019-04-13
65144bec6694a6effb706d8c6e4804501eb20a74,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,196.04,paid,2019-04-25,2019-04-25
6515cd54bacf7551fa7485b41183dd36078d1383,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.52,paid,2019-03-14,2019-03-14
65164b5508686f93dfc9f66bc86e7d61486ca994,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,87.01,paid,2019-01-07,2019-01-07
651b4dfef349a501b855b25c2f12a834571b0362,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.62,voided,2019-03-16,""
652a3c2f32717a99c5dff96a3d930a6abaab89b6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.16,paid,2019-04-05,2019-04-05
653213bf43660862e98f2ffe8c5789dfae44c6cf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.13,voided,2019-02-10,""
6534ce6ecfb7dee92e9b8466d107cbacf4ed92e1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.72,paid,2019-04-04,2019-04-04
65418da06a8860b04bf591a4e0c30f3e9b873f69,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,131.48,paid,2019-02-07,2019-02-08
654695699dc08392248aedef372f64f0284ecb68,MiPasajefy,,30.8,paid,2019-03-27,2019-03-27
65470ec916e8d952eccd9516bcf8a166cf3a280f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-20,""
6567d83db20414597bb0f403b1c1a11473ff5d78,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-03,""
65786dd52c49ce16ccbea78773459de95b933025,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,129.29,pending_payment,2019-01-16,""
6589e264145685ddb8b1fc78f9384bbbedf864ff,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-02,""
65907247c65dfd8e74966e16f74e3f791edde114,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.91,pending_payment,2019-03-01,""
65c0dee71f5a6535d919ca453904fc114bbc48fd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.06,paid,2019-03-06,2019-03-06
65cf2fd9310b5856ca83a696181db4f7f51cf7ff,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.7,paid,2019-03-20,2019-03-21
65d15d93c1e9c34edbdb462e1f1807e60843e11b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,81.06,paid,2019-03-29,2019-03-29
65e28d0bfd6ac13f1864dfd360df7348d4d8ae01,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-11,""
65f1e2de3abb1ce599556cf4a24ed4d9e3345e5e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-03,""
65f1f40087262c86d3055513cd73e1109f1cbb1b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,77.9,paid,2019-05-18,2019-05-18
65fd8e68d0d5f8c0a03df5ac529d1e486dcd7af7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,130.05,voided,2019-04-10,""
660e71bf0b870139cbeaf0e586665d9d6d66af76,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,10438.0,paid,2019-04-28,2019-04-30
661f87b048f0176c57074db993c5f7490a8fcbc7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,158.61,paid,2019-04-30,2019-04-30
6622257cae165b96ed14b4d8bca358ddef194432,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,162.22,paid,2019-05-16,2019-05-16
66272b0261c7c7efa4362a1056ed2c05cfcdfb04,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.29,paid,2019-03-29,2019-03-29
6632e40aca9945881489a601667ab7848940e199,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,15.0,pending_payment,2019-04-15,""
6634db5a5000e789952757918b7581b6d06cc7ef,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.49,paid,2019-03-26,2019-03-26
6638fabc37dd85cd03bbf385caa00105dd08bb02,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-03,""
663d2a599a72ddd20af3c61dcb444a85a803ea8c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,135.77,paid,2019-02-14,2019-02-14
663d3f4525e93a562bf53cf4ad0caee1d3b6716d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,177.71,paid,2019-05-06,2019-05-06
665aa1408800acd48463c2da7cca894c9af66aef,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-13,""
665ac9c7953904471b3b991de82df775bdde398d,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,31542.0,paid,2019-02-14,2019-02-14
66680a63e1bf30c0ce4f0e06369dc78517fd777d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-11,""
667ad8965f16dd8157e7e62455b75699ecd2d649,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,1299.0,pending_payment,2019-02-28,""
667b78b579b60632a656ee8f42ff62fb461a97a5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,voided,2019-04-18,""
668a5902e334f603971bcba74b12f4424add34d3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,210.26,paid,2019-04-17,2019-04-17
